ID,Class,Title,Year,Semester,Average Score,Attd_rate,avg_study,avg_diff,avg_performance,avg_satisfaction,recc_rate
SPAN125,00,스페인어독해(외국어강의),2021,1학기,2.5,자주함,3.2,3.1,2.5,1.9,9.1%
SPAN123,00,스페인어회화(외국어강의),2021,1학기,3.7,자주함,3.4,2.7,3.2,2.8,11.1%
SPAN105,00,라틴아메리카의이해,2021,1학기,3.4,자주함,3.8,3.8,3.9,3.5,36.4%
SPAN104,00,환상문학의세계,2021,1학기,4.5,매번함,2.8,2.7,4.2,4.0,66.7%
SPAN103,00,스페인문화의이해,2021,1학기,4.1,종종함,1.3,1.3,3.1,2.4,63.0%
SPAN102,00,로마제국의흥망과로망스어의확장,2021,1학기,3.5,종종함,2.5,3.4,2.8,2.6,36.0%
SOCI126,02,사회학입문,2021,1학기,3.9,자주함,3.0,2.6,3.0,3.0,54.5%
SOCI126,01,사회학입문,2021,1학기,3.9,자주함,3.1,2.4,3.4,3.1,53.8%
SOCI124,00,여가와사회,2021,1학기,3.2,거의안함,2.4,2.1,1.8,2.0,28.3%
SOCI116,00,성과사회,2021,1학기,3.7,자주함,2.8,2.7,3.3,3.1,35.7%
SOCI114,00,정보사회론,2021,1학기,3.9,자주함,2.9,2.5,2.7,2.5,36.4%
RUSS124,00,러시아명작의이해,2021,1학기,4.2,자주함,4.0,3.0,4.1,4.1,61.5%
RUSS121,00,러시아공연예술,2021,1학기,4.1,종종함,3.5,2.9,3.3,3.6,45.2%
PSYC110,04,심리학의이해,2021,1학기,4.1,자주함,3.6,3.0,3.9,3.4,53.1%
PSYC110,03,심리학의이해,2021,1학기,3.3,매번함,4.3,3.6,3.0,2.9,5.7%
PSYC110,02,심리학의이해,2021,1학기,4.5,자주함,3.9,3.2,4.3,3.8,50.0%
PSYC110,01,심리학의이해,2021,1학기,4.7,매번함,2.1,1.7,4.5,3.3,71.4%
POLI152,00,정치학의기본탐구,2021,1학기,2.8,종종함,3.5,3.1,2.5,2.3,15.4%
PHIL149,01,비판적사고와논리,2021,1학기,4.6,자주함,2.4,2.2,3.7,3.6,63.0%
PHIL148,05,동양철학입문,2021,1학기,4.6,자주함,2.4,2.3,3.6,3.1,63.6%
PHIL148,04,동양철학입문,2021,1학기,3.7,자주함,2.4,2.2,2.5,2.3,26.9%
PHIL148,03,동양철학입문,2021,1학기,4.4,자주함,2.9,3.5,4.7,4.1,61.5%
PHIL148,02,동양철학입문,2021,1학기,4.1,자주함,3.0,3.0,3.8,3.3,54.8%
PHIL148,01,동양철학입문,2021,1학기,4.5,자주함,2.6,2.3,3.7,3.1,64.1%
PHIL147,05,서양철학입문,2021,1학기,3.3,자주함,3.1,3.2,2.1,2.5,26.9%
PHIL147,04,서양철학입문,2021,1학기,4.3,종종함,2.7,2.6,3.8,2.6,42.9%
PHIL147,03,서양철학입문,2021,1학기,2.8,매번함,3.0,2.8,1.9,2.4,9.4%
PHIL147,02,서양철학입문,2021,1학기,4.7,거의안함,1.6,1.7,4.1,2.7,57.1%
PHIL147,01,서양철학입문,2021,1학기,3.9,거의안함,1.9,2.7,2.1,2.0,44.4%
PHIL145,02,불교와현대사회,2021,1학기,4.4,종종함,2.8,2.7,3.4,3.5,83.3%
PHIL145,01,불교와현대사회,2021,1학기,4.0,자주함,2.2,1.9,2.8,2.5,35.7%
PHIL143,00,동양예술의철학적이해,2021,1학기,3.6,매번함,4.2,4.1,3.9,3.4,33.3%
PHIL141,01,논리학입문,2021,1학기,3.8,자주함,3.5,3.5,3.9,3.8,35.5%
PHIL140,00,미학입문,2021,1학기,3.3,종종함,3.1,3.2,2.2,2.7,25.8%
PHIL131,00,희랍어,2021,1학기,4.1,거의안함,4.6,4.2,4.4,3.8,26.9%
PHIL124,02,현대사회의윤리적쟁점들,2021,1학기,4.8,종종함,1.9,1.9,3.9,3.1,70.5%
PHIL124,01,현대사회의윤리적쟁점들,2021,1학기,4.4,자주함,3.7,3.4,4.4,4.2,57.9%
PHIL122,00,문화의철학적이해,2021,1학기,4.1,거의안함,2.7,2.9,2.7,2.6,55.6%
PHIL120,00,그리스신화와비극,2021,1학기,3.6,자주함,3.1,2.8,2.9,3.0,42.9%
PHIL114,02,현대철학의탐구,2021,1학기,4.7,종종함,3.9,4.0,4.5,4.5,77.1%
PHIL114,01,현대철학의탐구,2021,1학기,3.8,매번함,3.3,3.4,3.2,3.5,30.3%
PHIL109,03,철학이란무엇인가?,2021,1학기,4.0,자주함,3.8,4.0,4.0,3.8,41.7%
PHIL109,02,철학이란무엇인가?,2021,1학기,4.6,매번함,1.9,1.9,3.2,2.7,46.7%
PHIL109,01,철학이란무엇인가?,2021,1학기,3.9,매번함,3.3,3.2,4.1,3.5,31.0%
PHIL104,02,성과욕망의철학,2021,1학기,3.6,종종함,1.9,1.9,2.0,2.2,26.2%
PHIL104,01,성과욕망의철학,2021,1학기,3.1,매번함,2.6,2.5,2.3,2.3,8.7%
PHIL103,00,경제와윤리,2021,1학기,2.5,종종함,3.6,3.6,1.8,2.8,15.0%
PHIL101,00,문학과철학,2021,1학기,4.1,거의안함,2.3,2.3,2.7,2.8,47.2%
PHEK131,02,캠핑과안전,2021,1학기,4.2,종종함,1.0,1.0,3.0,2.0,50.0%
PHEK131,01,캠핑과안전,2021,1학기,5.0,종종함,1.8,1.5,4.4,4.3,75.0%
PHEK130,02,현대인의몸과문화[장소-화정체육관 체조장],2021,1학기,3.8,거의안함,1.2,1.2,2.2,1.4,40.0%
PHEK130,01,현대인의몸과문화[장소-화정체육관 체조장],2021,1학기,3.7,종종함,2.1,2.0,3.4,2.9,33.3%
PHEK128,01,탁구[장소-체육생활관 농구장],2021,1학기,3.7,자주함,2.1,2.1,3.9,2.3,14.3%
PHEK126,02,피트니스앤헬스[장소-화정체육관 헬스장],2021,1학기,2.8,매번함,2.1,1.5,2.5,1.9,10.0%
PHEK126,01,피트니스앤헬스[장소-화정체육관 헬스장],2021,1학기,4.9,매번함,1.5,1.6,4.8,4.6,87.5%
PHEK124,05,암벽등반[장소-화정체육관 암벽등반장],2021,1학기,4.8,매번함,2.3,1.8,5.0,4.7,83.3%
PHEK124,04,암벽등반[장소-화정체육관 암벽등반장],2021,1학기,4.9,매번함,2.0,2.3,4.8,4.7,58.3%
PHEK124,03,암벽등반[장소-화정체육관 암벽등반장],2021,1학기,4.8,매번함,1.7,2.9,4.7,4.6,58.3%
PHEK124,02,암벽등반[장소-화정체육관 암벽등반장],2021,1학기,4.5,매번함,2.2,3.2,3.8,4.2,50.0%
PHEK124,01,암벽등반[장소-화정체육관 암벽등반장],2021,1학기,4.9,매번함,2.2,2.4,4.5,4.7,72.7%
PHEK123,05,요가[장소-체육생활관 무용실],2021,1학기,4.0,자주함,3.0,2.2,4.2,3.2,33.3%
PHEK123,04,요가[장소-체육생활관 무용실],2021,1학기,4.2,종종함,2.5,2.6,4.0,3.1,60.0%
PHEK123,03,요가[장소-화정체육관 에어로빅실],2021,1학기,4.8,자주함,1.8,1.8,4.4,3.2,38.5%
PHEK123,01,요가[장소-화정체육관 에어로빅실],2021,1학기,4.4,매번함,2.3,2.8,4.5,3.8,43.8%
PHEK120,07,배드민턴[체육교육과 수강금지/장소-화정체육관 보조경기장],2021,1학기,4.5,종종함,1.3,2.0,4.2,4.0,33.3%
PHEK120,06,배드민턴[체육교육과 수강금지/장소-화정체육관 보조경기장],2021,1학기,5.0,매번함,1.2,1.5,3.5,3.3,66.7%
PHEK120,05,배드민턴[체육교육과 수강금지/장소-체육생활관 농구장],2021,1학기,4.0,종종함,1.5,1.5,4.0,1.9,54.5%
PHEK120,04,배드민턴[체육교육과 수강금지/장소-화정체육관 보조경기장],2021,1학기,5.0,종종함,1.4,1.3,4.9,3.9,85.7%
PHEK120,03,배드민턴[체육교육과 수강금지/장소-화정체육관 보조경기장],2021,1학기,4.7,자주함,2.2,1.6,4.0,3.5,38.5%
PHEK120,02,배드민턴[체육교육과 수강금지/장소-화정체육관 보조경기장],2021,1학기,4.6,매번함,1.9,1.9,4.1,3.6,75.0%
PHEK120,01,배드민턴[체육교육과 수강금지/장소-화정체육관 보조경기장],2021,1학기,4.7,자주함,2.0,1.8,4.3,3.8,55.6%
PHEK118,04,농구[체육교육과 수강금지/장소-체육생활관 농구장],2021,1학기,4.9,매번함,2.6,2.8,4.4,4.3,62.5%
PHEK118,01,농구[체육교육과 수강금지/장소-체육생활관 농구장]],2021,1학기,3.7,거의안함,1.6,1.4,3.2,2.4,35.3%
PHEK114,04,빙상[장소-아이스링크장],2021,1학기,4.7,매번함,1.6,1.7,4.1,3.7,85.7%
PHEK114,03,빙상[장소-아이스링크장],2021,1학기,4.5,매번함,1.6,2.3,4.5,3.6,75.0%
PHEK114,02,빙상[장소-아이스링크장],2021,1학기,5.0,매번함,1.5,2.0,4.7,4.7,83.3%
PHEK114,01,빙상[장소-아이스링크장],2021,1학기,4.6,자주함,2.1,2.6,4.1,4.0,62.5%
PHEK110,01,스포츠댄스[장소-체육생활관 무용실],2021,1학기,4.4,종종함,1.7,2.3,3.9,2.1,14.3%
PHEK108,04,볼링[장소-성신볼링장],2021,1학기,4.7,매번함,1.8,2.1,4.5,4.3,70.0%
PHEK108,03,볼링[장소-성신볼링장],2021,1학기,4.6,매번함,1.6,2.0,3.8,4.0,40.0%
PHEK108,02,볼링[장소-성신볼링장],2021,1학기,4.6,자주함,2.1,2.1,4.4,4.4,50.0%
PHEK108,01,볼링[장소-성신볼링장],2021,1학기,4.8,자주함,2.3,1.9,4.3,4.1,50.0%
PHEK107,06,골프[장소-골프장],2021,1학기,4.7,매번함,1.3,2.3,4.7,4.2,83.3%
PHEK107,04,골프[장소-골프장],2021,1학기,5.0,매번함,1.7,1.8,4.4,3.7,66.7%
PHEK107,03,골프[장소-골프장],2021,1학기,4.9,매번함,2.2,2.3,4.3,4.1,43.8%
PHEK107,01,골프[장소-골프장],2021,1학기,4.2,자주함,1.8,2.0,4.6,3.7,26.3%
PHEK106,05,소프트볼[장소-화정체육관 녹지운동장],2021,1학기,5.0,자주함,1.2,1.4,4.8,4.2,80.0%
PHEK106,03,소프트볼[장소-화정체육관 녹지운동장],2021,1학기,4.8,자주함,2.3,2.1,4.4,3.8,75.0%
PHEK106,01,소프트볼[장소-화정체육관 녹지운동장],2021,1학기,3.9,종종함,1.1,1.1,3.2,2.1,38.5%
PHEK105,05,테니스[체육교육과 수강금지/장소-테니스장],2021,1학기,4.0,종종함,1.3,1.0,3.7,2.2,50.0%
PHEK105,04,테니스[체육교육과 수강금지/장소-테니스장],2021,1학기,4.3,종종함,1.9,1.4,3.7,2.8,33.3%
PHEK105,03,테니스[체육교육과 수강금지/장소-테니스장],2021,1학기,4.6,자주함,1.8,1.9,4.1,3.8,66.7%
PHEK105,02,테니스[체육교육과 수강금지/장소-테니스장],2021,1학기,4.4,매번함,1.5,2.4,4.0,3.4,36.4%
PHEK105,01,테니스[체육교육과 수강금지/장소-테니스장],2021,1학기,4.5,매번함,2.0,2.3,4.2,3.8,69.2%
PHEK104,02,스쿼시[체육교육과 수강금지/장소-화정체육관 스쿼시장],2021,1학기,3.3,종종함,2.1,2.5,3.3,2.5,16.7%
PHEK103,04,수영[체육교육과 수강금지/장소-노블레스 수영장],2021,1학기,4.0,종종함,1.1,1.4,3.6,2.0,42.9%
PHEK101,00,축구[체육교육과 수강금지/장소-화정체육관 녹지운동장],2021,1학기,4.7,자주함,2.0,1.8,4.2,3.8,33.3%
PAPP120,00,창의적기획과문제해결,2021,1학기,3.8,종종함,2.1,2.9,3.3,3.1,56.5%
PAPP111,00,정부와나* 행정1전공자 수강불가(구 행정학개론),2021,1학기,4.4,거의안함,3.7,3.2,3.9,3.5,55.9%
LING144,00,언어와미디어연구,2021,1학기,4.1,종종함,3.6,3.3,3.9,3.7,48.1%
LING106,00,세계언어의이해,2021,1학기,3.5,자주함,3.7,3.2,3.8,3.7,50.0%
KORE157,00,한국근대문학과도시,2021,1학기,4.1,매번함,3.7,3.2,4.3,3.5,34.3%
KORE156,00,한국어어문규범의이해와적용,2021,1학기,3.9,매번함,2.8,2.6,3.4,2.8,48.0%
KORE155,00,문학과여성,2021,1학기,4.0,자주함,3.2,2.8,3.0,3.4,36.0%
KORE153,00,한국현대문학의쟁점들,2021,1학기,3.5,자주함,4.5,4.1,2.8,3.4,19.2%
KORE146,00,한국어의사소통능력과리더십,2021,1학기,4.1,매번함,3.5,2.3,4.0,3.5,53.3%
KORE141,00,한국어의역사,2021,1학기,3.7,자주함,4.4,4.1,3.4,3.1,28.6%
KORE139,02,학업한국어듣기(외국인만 수강),2021,1학기,4.4,자주함,3.4,1.8,4.2,4.4,40.0%
KORE138,01,학업한국어강독(외국인만 수강),2021,1학기,4.1,자주함,4.3,3.9,4.4,4.1,12.5%
KORE137,02,학업한국어말하기(외국인만 수강),2021,1학기,4.7,매번함,2.9,2.7,4.3,4.2,55.6%
KORE134,00,아동청소년문학의이해,2021,1학기,4.0,매번함,2.1,1.9,3.9,2.7,56.7%
KORE129,00,한국민요와대중가요,2021,1학기,4.7,종종함,2.4,2.0,4.4,3.4,69.8%
KORE128,00,한국근대문학과영화,2021,1학기,3.3,매번함,3.5,2.9,3.3,3.3,30.3%
KORE119,00,한국문학과세계문학,2021,1학기,3.7,종종함,4.3,4.0,4.6,3.4,35.6%
KORE117,00,비교문학의이해,2021,1학기,3.9,자주함,3.2,3.0,4.1,3.3,52.0%
KORE107,00,한국고전의세계[강의실: SK미래관 504호],2021,1학기,4.5,종종함,2.1,2.0,3.7,3.0,64.0%
JURA150,05,법학통론,2021,1학기,4.6,거의안함,2.0,2.0,4.1,3.5,75.7%
JURA150,04,법학통론,2021,1학기,3.7,자주함,4.3,3.8,3.3,3.5,27.3%
JURA150,03,법학통론,2021,1학기,3.3,종종함,2.8,3.0,2.7,2.8,5.6%
JURA150,02,법학통론,2021,1학기,4.6,매번함,3.9,3.3,4.2,4.3,79.2%
JURA150,01,법학통론,2021,1학기,3.7,매번함,3.6,3.1,2.8,3.4,34.7%
JAPN391,00,일본문학속의4차산업혁명과인간,2021,1학기,4.4,자주함,3.1,3.1,3.9,3.6,74.2%
JAPN390,00,일본문학으로보는기업가정신,2021,1학기,3.3,자주함,3.6,3.3,2.4,2.9,14.3%
JAPN285,02,기초일본어독해Ⅰ(외국어강의),2021,1학기,4.8,종종함,2.4,2.0,3.8,3.1,62.5%
JAPN285,01,기초일본어독해Ⅰ(외국어강의),2021,1학기,4.5,매번함,3.4,2.5,4.0,4.1,45.5%
JAPN283,00,기초일본어작문Ⅰ(외국어강의),2021,1학기,4.5,매번함,2.9,2.3,4.0,3.4,57.1%
JAPN282,00,비즈니스일본어(외국어강의),2021,1학기,4.1,매번함,3.9,3.9,4.4,3.9,42.9%
JAPN281,03,영상일본어(외국어강의),2021,1학기,3.8,매번함,4.4,4.2,3.0,3.8,15.4%
JAPN281,02,영상일본어(외국어강의),2021,1학기,4.5,자주함,3.2,3.4,4.2,3.7,90.9%
JAPN281,01,영상일본어(외국어강의)sk미래관331호,2021,1학기,4.6,자주함,3.1,2.7,4.5,4.3,53.3%
JAPN280,02,시사일본어(외국어강의),2021,1학기,4.2,종종함,2.8,2.8,3.5,3.1,40.0%
JAPN280,01,시사일본어(외국어강의),2021,1학기,4.2,자주함,3.1,3.0,4.0,3.5,16.7%
JAPN253,00,일본어와일본문화(외국어강의),2021,1학기,3.9,자주함,4.4,3.8,3.8,4.1,37.5%
JAPN132,00,대중문화로보는일본문화론(외국어강의),2021,1학기,4.2,매번함,1.8,2.0,3.8,3.1,54.2%
IFLS332,01,학문목적고급영어(영강)2021학번 수강불가,2021,1학기,3.8,자주함,3.2,2.6,3.6,2.8,40.0%
IFLS320,02,영어를통한비판적사고(영강),2021,1학기,4.4,자주함,3.0,3.0,4.7,4.3,71.4%
IFLS320,01,영어를통한비판적사고(영강),2021,1학기,4.0,자주함,3.6,3.2,3.6,3.6,33.3%
IFLS319,03,영어발표와연설(영강)반도체공학과 분반(타과 수강신청 불가),2021,1학기,4.4,자주함,2.4,3.2,3.6,3.0,70.0%
IFLS319,02,영어발표와연설(영강),2021,1학기,3.1,자주함,2.1,2.1,2.0,2.1,42.9%
IFLS319,01,영어발표와연설(영강),2021,1학기,4.1,매번함,4.2,3.3,4.1,4.2,33.3%
IFLS309,03,비즈니스영어(영강),2021,1학기,4.0,매번함,2.5,2.1,3.5,2.7,53.8%
IFLS309,02,비즈니스영어(영강),2021,1학기,3.6,자주함,2.6,2.6,3.2,2.6,20.0%
IFLS309,01,비즈니스영어(영강),2021,1학기,3.8,자주함,2.6,2.5,2.5,2.6,18.8%
IFLS308,02,미디어영어(영강),2021,1학기,3.3,자주함,3.2,2.6,3.0,2.6,30.0%
IFLS308,01,미디어영어(영강),2021,1학기,4.3,자주함,2.1,1.8,3.4,2.8,50.0%
IFLS307,01,학술영작문-자연계(영강),2021,1학기,4.2,매번함,5.0,4.7,4.8,4.8,66.7%
IFLS242,02,한국어중급말하기,2021,1학기,4.5,매번함,2.7,2.0,4.3,3.5,50.0%
IFLS156,02,고급영어토론(영강),2021,1학기,4.6,매번함,2.3,1.8,3.5,3.5,75.0%
IFLS156,01,고급영어토론(영강),2021,1학기,4.5,자주함,3.1,2.3,3.9,3.3,53.3%
HOKA155,00,한국의신분과사회상,2021,1학기,4.3,자주함,3.5,2.6,4.5,3.5,58.8%
HOKA154,00,삼국사기와고려사의이해,2021,1학기,4.3,자주함,4.2,3.5,4.7,4.0,53.3%
HOKA153,02,한국사와개혁운동,2021,1학기,4.2,자주함,3.8,3.2,4.4,3.9,54.5%
HOKA153,01,한국사와개혁운동,2021,1학기,4.9,자주함,3.1,2.5,4.5,4.1,66.7%
HOKA122,00,조선왕조실록의세계,2021,1학기,4.3,매번함,4.2,3.2,4.6,3.8,55.4%
HOKA119,08,미래를생각하는한국사,2021,1학기,3.9,거의안함,4.5,3.9,4.3,4.1,47.4%
HOKA119,07,미래를생각하는한국사,2021,1학기,4.4,자주함,3.9,2.9,3.7,3.5,65.0%
HOKA119,06,미래를생각하는한국사,2021,1학기,4.7,자주함,2.1,1.8,4.5,3.1,81.3%
HOKA119,05,미래를생각하는한국사,2021,1학기,4.2,종종함,2.2,2.1,3.0,2.5,35.3%
HOKA119,04,미래를생각하는한국사,2021,1학기,4.1,자주함,2.2,2.2,3.8,3.2,35.3%
HOKA119,03,미래를생각하는한국사교수변경:임성수→양진아,2021,1학기,4.5,자주함,2.0,1.9,4.3,3.5,63.2%
HOKA119,02,미래를생각하는한국사,2021,1학기,3.7,거의안함,3.9,3.3,3.1,3.3,26.7%
HOKA119,01,미래를생각하는한국사,2021,1학기,4.2,매번함,2.5,2.0,2.9,3.0,38.1%
HOKA118,00,한국역사상의전쟁과평화,2021,1학기,4.2,종종함,2.9,3.3,3.1,3.0,60.0%
HOKA115,00,한국역사의국제적환경,2021,1학기,4.4,종종함,2.4,2.0,4.1,2.9,50.0%
HOKA114,02,한국근현대민족운동사,2021,1학기,4.6,자주함,3.0,2.3,4.5,4.2,90.9%
HOKA114,01,한국근현대민족운동사,2021,1학기,4.2,거의안함,4.4,3.4,4.4,3.9,52.9%
HOKA112,03,한국인의역사인식,2021,1학기,4.3,매번함,3.8,3.1,4.1,3.6,29.4%
HOKA112,02,한국인의역사인식,2021,1학기,3.6,자주함,2.5,2.5,3.4,2.8,35.3%
HOKA112,01,한국인의역사인식,2021,1학기,4.8,자주함,2.2,2.3,4.5,3.8,65.0%
HOKA103,04,한국전통문화의이해,2021,1학기,4.1,자주함,3.5,2.9,3.7,3.0,39.1%
HOKA103,03,한국전통문화의이해,2021,1학기,4.6,종종함,2.3,2.3,3.6,3.2,63.6%
HOKA103,02,한국전통문화의이해교수변경:김소연→최광의(임용예정),2021,1학기,3.9,자주함,3.7,2.5,3.1,3.2,27.3%
HOKA103,01,한국전통문화의이해,2021,1학기,3.3,매번함,3.6,3.1,4.2,3.1,25.0%
HOKA102,00,서울지역의향토문화,2021,1학기,4.6,자주함,2.3,1.6,4.0,3.4,70.6%
HOKA101,00,과학과기술로본한국사,2021,1학기,4.3,매번함,3.7,3.0,3.8,3.3,33.3%
HOEW140,03,새로보는서양의역사,2021,1학기,4.3,자주함,3.2,2.8,4.9,4.0,64.9%
HOEW140,02,새로보는서양의역사,2021,1학기,4.6,자주함,2.3,2.2,4.3,3.7,80.5%
HOEW140,01,새로보는서양의역사,2021,1학기,4.4,매번함,4.0,2.9,4.7,3.8,52.4%
HOEW139,00,중국근현대의개혁과혁명,2021,1학기,4.4,매번함,2.9,2.6,3.1,3.2,64.3%
HOEW138,00,중국의역사와인물,2021,1학기,4.0,거의안함,3.6,3.0,3.7,3.5,32.0%
HOEW137,07,동아시아사의재조명,2021,1학기,4.4,자주함,3.6,2.6,4.3,3.5,54.8%
HOEW137,06,동아시아사의재조명,2021,1학기,3.3,자주함,4.3,2.9,3.0,2.6,14.8%
HOEW137,05,동아시아사의재조명,2021,1학기,3.3,거의안함,4.2,3.4,2.9,2.7,13.3%
HOEW137,04,동아시아사의재조명,2021,1학기,4.1,매번함,2.5,2.1,3.1,2.8,55.9%
HOEW137,03,동아시아사의재조명,2021,1학기,4.4,매번함,3.0,2.6,3.9,3.4,58.8%
HOEW137,02,동아시아사의재조명,2021,1학기,4.4,매번함,3.2,3.1,4.7,4.0,71.1%
HOEW137,01,동아시아사의재조명,2021,1학기,4.5,종종함,2.8,2.4,4.7,4.1,72.7%
HOEW134,00,유목제국의세계,2021,1학기,4.5,자주함,4.2,3.3,4.8,3.7,63.3%
HOEW132,03,라틴어,2021,1학기,3.9,매번함,4.7,4.3,4.5,4.1,36.7%
HOEW132,02,라틴어,2021,1학기,4.2,자주함,4.3,3.8,4.5,3.9,56.4%
HOEW132,01,라틴어,2021,1학기,4.0,종종함,3.4,3.3,3.0,3.5,37.0%
HOEW131,04,서양문화의전통과유산,2021,1학기,4.1,자주함,3.2,2.8,4.8,3.8,51.6%
HOEW131,03,서양문화의전통과유산,2021,1학기,4.6,자주함,2.5,2.5,4.5,3.6,63.6%
HOEW131,02,서양문화의전통과유산,2021,1학기,3.7,자주함,3.9,3.0,3.4,3.6,37.9%
HOEW131,01,서양문화의전통과유산,2021,1학기,3.8,거의안함,3.3,3.4,2.3,2.7,22.2%
HOEW128,03,서양문명사산책,2021,1학기,3.5,자주함,3.6,3.1,3.3,3.6,28.9%
HOEW128,02,서양문명사산책(영강),2021,1학기,3.9,자주함,2.3,2.3,3.1,2.8,16.7%
HOEW128,01,서양문명사산책,2021,1학기,4.1,종종함,3.0,2.4,3.2,3.3,62.9%
HOEW125,00,한일교류의역사,2021,1학기,4.0,매번함,4.0,3.5,3.4,3.3,40.9%
HOEW115,00,유럽지성사,2021,1학기,4.3,종종함,2.8,2.6,3.5,3.4,51.4%
HOEW101,00,동아시아문명사,2021,1학기,4.0,매번함,3.4,2.5,3.7,3.3,58.3%
HISE134,00,서양문화사입문,2021,1학기,4.2,자주함,3.5,3.4,4.1,3.8,43.8%
HISE133,00,일본역사와문화입문,2021,1학기,3.6,거의안함,2.8,2.8,3.7,2.9,36.4%
HISE131,00,한국역사와문화입문,2021,1학기,4.1,매번함,3.6,3.0,4.4,3.4,43.5%
HISE104,00,전통시대동양의법과사회,2021,1학기,4.6,매번함,3.2,3.1,4.6,3.8,62.5%
HISE103,00,쟁점으로보는한국사,2021,1학기,4.4,매번함,3.7,3.5,4.7,4.0,60.0%
HISE102,00,근대화와동아시아세계,2021,1학기,3.5,종종함,2.3,2.8,3.6,2.7,25.9%
HEED197,02,결혼과가족,2021,1학기,4.5,매번함,3.5,2.6,4.3,3.7,45.8%
HEED197,01,결혼과가족,2021,1학기,4.6,매번함,2.4,2.0,4.5,3.6,48.0%
HEED123,00,대학생을위한바른식생활,2021,1학기,4.5,자주함,1.7,1.5,4.1,3.4,68.2%
HEED101,02,청년발달과자기이해[1전공 가정교육과 학생은 수강불가],2021,1학기,4.0,매번함,3.2,2.5,3.9,3.2,46.2%
HEED101,01,청년발달과자기이해[1전공 가정교육과 학생은 수강불가],2021,1학기,4.4,매번함,3.2,2.6,4.0,3.5,43.9%
HANM133,02,교양한문Ⅰ,2021,1학기,3.4,매번함,4.3,3.8,3.5,3.3,33.3%
HANM133,01,교양한문Ⅰ,2021,1학기,4.4,종종함,3.6,3.1,4.1,3.6,51.7%
HANM120,11,생활한자,2021,1학기,4.8,자주함,2.4,2.0,4.5,3.8,66.7%
HANM120,10,생활한자,2021,1학기,4.8,거의안함,3.4,3.0,4.5,4.0,63.9%
HANM120,09,생활한자,2021,1학기,3.9,매번함,4.1,3.3,3.6,3.2,38.1%
HANM120,08,생활한자,2021,1학기,4.2,매번함,4.4,3.6,4.5,3.9,52.9%
HANM120,07,생활한자,2021,1학기,3.9,종종함,3.7,2.8,3.5,3.5,51.6%
HANM120,06,생활한자,2021,1학기,4.8,매번함,3.2,2.3,4.5,3.7,64.9%
HANM120,05,생활한자,2021,1학기,4.1,자주함,4.0,3.2,3.9,3.8,54.3%
HANM120,04,생활한자,2021,1학기,4.7,자주함,2.0,2.2,4.4,3.1,63.2%
HANM120,03,생활한자,2021,1학기,3.2,종종함,4.1,3.5,2.6,2.6,18.9%
HANM120,02,생활한자,2021,1학기,4.1,자주함,3.3,2.5,3.6,3.1,55.8%
HANM120,01,생활한자,2021,1학기,4.1,매번함,4.6,3.8,4.1,3.5,45.9%
HANM110,02,동양의지혜,2021,1학기,3.4,자주함,3.8,3.1,2.7,2.7,34.4%
HANM110,01,동양의지혜,2021,1학기,3.5,자주함,4.2,3.5,3.2,3.5,17.9%
GERM173,02,독일어Ⅲ(외국어강의)독문과20학번끝자리짝수학번 우선수강,2021,1학기,4.2,종종함,3.6,3.2,4.1,3.7,22.2%
GERM173,01,독일어Ⅲ(외국어강의)독문과20학번끝자리홀수학번 우선수강,2021,1학기,3.8,자주함,3.6,3.6,3.6,3.1,12.5%
GERM165,00,영상독일어,2021,1학기,4.0,자주함,2.2,2.2,2.7,2.3,36.4%
GERM164,00,독일어문법,2021,1학기,4.0,매번함,2.5,2.7,3.2,2.6,61.5%
GERM144,00,독일소설과사회,2021,1학기,2.8,자주함,3.6,3.1,2.5,2.6,6.9%
GERM143,00,독일도시와문학,2021,1학기,3.7,매번함,3.1,2.4,2.9,2.7,27.6%
GERM142,00,독일예술과신화,2021,1학기,3.6,자주함,4.5,3.7,3.8,4.0,21.7%
GERM141,00,독일문화와종교,2021,1학기,4.5,자주함,2.7,2.2,4.1,3.5,48.8%
GERM140,02,독일연극의이해,2021,1학기,3.5,자주함,2.7,2.8,3.5,2.9,36.7%
GERM140,01,독일연극의이해,2021,1학기,4.6,매번함,2.6,2.6,3.1,3.0,50.0%
GERM139,00,독일예술의이해,2021,1학기,4.5,매번함,2.5,2.1,3.1,3.0,47.4%
GERM138,00,독일여성문학강의실:SK미래관 504호,2021,1학기,3.7,매번함,3.1,2.5,2.8,3.4,46.2%
GERM137,00,독일문학의탐색,2021,1학기,4.4,매번함,2.6,2.2,4.2,3.6,55.6%
GEOG151,00,지리학입문,2021,1학기,4.6,거의안함,1.8,1.8,3.6,2.3,63.3%
GEOG101,00,도시와국토,2021,1학기,4.2,자주함,3.3,2.7,4.1,3.4,61.2%
FRAN145,00,불영번역연습(외국어강의),2021,1학기,4.7,자주함,3.4,2.9,4.4,3.5,78.6%
FRAN143,00,프랑스어독해Ⅰ(외국어강의),2021,1학기,4.5,자주함,4.2,3.8,4.6,4.2,66.7%
FRAN137,00,프랑스영화탐색,2021,1학기,3.5,종종함,2.9,3.0,2.7,2.8,30.4%
FRAN136,00,프랑스공연예술탐색,2021,1학기,3.6,종종함,2.5,2.5,2.6,2.9,36.4%
